index,Time from Pickup To arrival
1295,956.4370368548492
1296,1357.8723502827042
1297,1577.8458429476136
1298,918.8637964298138
1299,2099.06332898476
1300,2345.4766694907476
1301,1279.4849546313067
1302,882.1822725090714
1303,1032.8876943310902
1304,1218.2382977305929
1305,1420.7622201773447
1306,1567.3214502808003
1307,1206.472759400574
1308,1627.0659577004146
1309,1219.004882048249
1310,519.0512658408068
1311,1576.341752619607
1312,1404.6607488100415
1313,1899.8212203440132
1314,588.8828907149158
1315,1688.6208815031086
1316,1129.5132425398974
1317,1417.3841557823232
1318,2126.9741399104037
1319,1962.2824897355242
1320,1182.010382836864
1321,1923.676297745277
1322,1303.3420093956254
1323,1808.7295873778432
1324,1481.212799577522
1325,1237.3906713536246
1326,1271.6834203965225
1327,2013.590545769422
1328,1153.8035598678957
1329,1701.3652808378906
1330,808.6246034778859
1331,696.8038130530894
1332,1942.3976189866873
1333,961.0484790624017
1334,2054.344714377735
1335,1339.4394245348233
1336,964.7330262291855
1337,1544.734740042409
1338,1443.4864882741858
1339,2078.9562587225373
1340,865.6059965790392
1341,1337.9068420216265
1342,1425.97462088806
1343,1456.8314440311078
1344,1187.1420518956952
1345,1989.6156023909475
1346,974.140945559616
1347,1642.500063476398
1348,2064.46637155851
1349,1676.652828448223
1350,2173.3584772974864
1351,802.0036073330099
1352,999.6831335194496
1353,1606.010938726698
1354,1585.7244716264372
1355,1228.1421450528155
1356,1719.3247031216545
1357,2256.2384555433814
1358,1808.6200462685717
1359,1941.1478693616473
1360,1456.620790699294
1361,1850.7812379072834
1362,1355.5980218227287
1363,1708.8231648908518
1364,1909.7093718352655
1365,1547.3123523612765
1366,1892.5429171367268
1367,585.013398456102
1368,2205.557574495242
1369,1592.9893323635933
1370,1993.6256715223776
1371,841.8914014100034
1372,1226.8528999713842
1373,1198.7546954482132
1374,2135.4770248362543
1375,1284.2357349185056
1376,918.412359518406
1377,1649.37766332762
1378,1431.2274665391149
1379,1685.4397203927876
1380,1981.402450312697
1381,1947.6677642957297
1382,2021.7202939282415
1383,1733.6823654171037
1384,2363.824702530034
1385,1733.8711769965416
1386,2189.9083047660474
1387,1618.1736572930927
1388,1201.9153729028408
1389,1268.8758193060637
1390,747.5500752091691
1391,1052.113015081816
1392,1571.1041049432533
1393,1780.2755697470523
1394,1203.4045599603278
1395,936.7963731164921
1396,1867.891108112053
1397,1180.5093308593773
1398,1288.267691963691
1399,1616.674964621301
1400,622.5836681301879
1401,968.0270673734874
1402,1310.6692861507436
1403,1679.153936478485
1404,1156.4786308358407
1405,1446.4822908216918
1406,1640.2176592043277
1407,1198.234882990969
1408,1452.1121274950747
1409,2182.876508492075
1410,2216.1456932732003
1411,1538.822909322127
1412,838.0225230060449
1413,1936.8443873229223
1414,999.4470257304305
1415,646.9913810806331
1416,1046.103635644188
1417,1672.832305320475
1418,668.2019881904993
1419,1907.81780104579
1420,838.2340651189286
1421,2029.71296748425
1422,638.5964562279729
1423,1311.2875683365673
1424,1463.5013037318474
1425,1357.1867187385938
1426,68.32051949385277
1427,1517.3389850255483
1428,2327.226148573346
1429,636.7746323980421
1430,1061.2421832754926
1431,450.84045996103896
1432,2072.248290543455
1433,893.5541206178035
1434,1342.573926544517
1435,1367.0731916858886
1436,2129.076680811131
1437,1296.3227777627844
1438,1798.3831932062583
1439,906.6788273913933
1440,1993.4793189666175
1441,722.6547016153207
1442,1303.0696787229388
1443,1177.8106847044428
1444,1240.1863289758776
1445,1203.5716383688546
1446,1114.6740574525707
1447,1718.9055614141653
1448,1123.866349957816
1449,533.9097457395325
1450,1915.1337275602186
1451,1143.7798643322492
1452,1978.7919347610425
1453,981.3155622177408
1454,1401.19293757688
1455,1162.3409914601827
1456,1239.90942383653
1457,2181.170305900264
1458,1414.6944496582273
1459,1146.9887518894877
1460,1838.7346612068452
1461,933.0154071302844
1462,2518.749603862998
1463,2105.3676147171063
1464,1094.748801344343
1465,1039.4766553838595
1466,1907.462287064877
1467,1237.6418012355
1468,474.4529971033144
1469,1216.466107152347
1470,2423.035841617481
1471,2529.0790581493843
1472,1846.5473471444157
1473,971.1620738568196
1474,2126.313478373658
1475,1251.0064662455652
1476,1768.1142333103846
1477,1145.3496479175326
1478,706.7378938218773
1479,1115.4843724825448
1480,1383.1222201973346
1481,680.4175395202851
1482,1394.283039454357
1483,2427.5404802690064
1484,1116.0706554281128
1485,674.244332936089
1486,1557.3688318883776
1487,1428.2530365138705
1488,1023.1259775649553
1489,1421.4608642243484
1490,921.5604389510248
1491,2365.536724033609
1492,1272.553183474195
1493,845.9433150131231
1494,2121.563882709549
1495,983.4568267337921
1496,1249.9343458804956
1497,1443.6488844184598
1498,749.8699569092578
1499,927.8691957677141
1500,821.8412199172955
1501,1696.852990456411
1502,1181.787533995499
1503,1384.0293451687553
1504,2218.462506986205
1505,1936.2758272619776
1506,1197.8950230121804
1507,1175.796857292908
1508,1291.7991168017936
1509,1266.7456275608065
1510,1267.1504836113595
1511,1314.7855674144023
1512,733.7111759543138
1513,1586.2859336645852
1514,507.9242703873517
1515,1080.8899201913885
1516,1396.6534229598692
1517,1309.5769136313593
1518,575.9713104827927
1519,1099.2360535376522
1520,2021.015271314051
1521,735.938388461729
1522,1438.8272604452231
1523,863.6317173184847
1524,911.308289402659
1525,1033.5355535694293
1526,1421.0844640204948
1527,1241.9664231526724
1528,2183.972040227007
1529,1478.3379421985112
1530,1361.4954443133072
1531,801.1418917472104
1532,1514.3063122208505
1533,1076.6165927887369
1534,2173.7767635428245
1535,570.1262214289164
1536,-25.557592256106318
1537,1443.1250673565273
1538,1566.7226719151442
1539,1166.2573462456621
1540,991.7628687015003
1541,1240.9982767848019
1542,1435.6071476093641
1543,1150.3443848064856
1544,863.9064359384803
1545,1592.8609072582526
1546,1263.9201591652277
1547,1859.3302007754273
1548,1778.843896353986
1549,2521.420751403811
1550,1743.705985740453
1551,867.8905076380169
1552,1287.0106980139171
1553,1674.422472729376
1554,1614.9196512102817
1555,1191.1080138957245
1556,1016.1230936863899
1557,1559.9258370355199
1558,2181.046318487834
1559,1320.238373882054
1560,1157.5309808919228
1561,1716.926613270386
1562,1445.2093000319308
1563,1820.4342708968431
1564,1721.5553624528927
1565,1366.874478073103
1566,1264.5128289255572
1567,1589.141264788724
1568,1635.4474537810447
1569,1212.888291376003
1570,1739.900833486673
1571,536.918955730147
1572,2027.3261654306525
1573,1289.30637489332
1574,2243.821029899193
1575,1502.739003806016
1576,1822.7014973539453
1577,1985.4233569794167
1578,1227.199426120295
1579,1313.3470539634204
1580,919.3285729051951
1581,1691.4485897075333
1582,1534.2933774578569
1583,1439.9544044067675
1584,2027.3349009089156
1585,1426.5956721237253
1586,1515.5271452966424
1587,791.7599432391506
1588,1059.5599990820715
1589,1087.4765471642809
1590,979.2166882961571
1591,1115.673727451605
1592,1512.2622149485903
1593,827.3219558743398
1594,1506.578832968443
1595,1598.3195041795482
1596,822.1497429841568
1597,1662.4778519155884
1598,1833.0911559861856
1599,1787.219207432007
1600,1307.262339450945
1601,805.135900350292
1602,1474.087053738523
1603,1776.0369873711074
1604,1118.3543541052325
1605,2280.330175770273
1606,1535.5500125001452
1607,1748.9917694899295
1608,1061.7337004266694
1609,1570.2257803515565
1610,1226.2698554053536
1611,2165.2558359027116
1612,1620.1876517795524
1613,1737.8584531785507
1614,418.5502151056778
1615,1725.139244209882
1616,1503.988239550651
1617,1491.4087615053936
1618,908.8761648262815
1619,2666.5463668996235
1620,2076.588334754858
1621,1881.7318032294725
1622,1191.5913505098927
1623,2378.876415758021
1624,1355.3868092763516
1625,1148.186524732122
1626,713.0592350303506
1627,2238.1267496532573
1628,617.5715814237334
1629,974.0348638913424
1630,2063.211960179601
1631,2148.1148715263007
1632,1430.5742742018592
1633,1582.4710700929334
1634,1066.1356688869141
1635,1442.4800440132494
1636,1856.3191808256206
1637,1686.9471165855743
1638,1052.9532231008266
1639,1501.4797639931758
1640,1117.38859848593
1641,1039.733954740594
1642,1982.1391696027931
1643,1508.7863607563975
1644,1338.5691765485806
1645,1352.2285561901297
1646,1334.644891537719
1647,923.5031112514425
1648,1618.6289529327978
1649,877.3188138835835
1650,968.8331501353173
1651,659.8030803536562
1652,1104.2507813937912
1653,1643.0923559629618
1654,2058.765587505242
1655,1057.8239741834645
1656,875.8234771207226
1657,2083.623233225993
1658,1109.1075847298068
1659,1297.4024736528454
1660,606.4562540732489
1661,744.5144323438489
1662,793.3093957092643
1663,1619.8903395983305
1664,795.7623571991553
1665,2427.3090968752686
1666,1394.8878263631452
1667,892.3679407457777
1668,2023.8963720097422
1669,755.489876170783
1670,1497.5235332949567
1671,1397.2805157002526
1672,1549.4018179972486
1673,1633.9770892366662
1674,2439.2154528087217
1675,912.4027394693296
1676,2159.555430406519
1677,1992.400942320872
1678,1329.000898886294
1679,975.615814497463
1680,703.2661547663802
1681,1817.8844831260617
1682,1657.9668647875308
1683,835.8948824418984
1684,1179.6426205127182
1685,1514.9224189338863
1686,996.580860382283
1687,987.0708246940768
1688,783.2236197705793
1689,2374.829851291016
1690,2004.1984378653385
1691,1345.6768121022826
1692,2207.7370743558995
1693,2314.0966564109262
1694,1095.7577499219735
1695,1362.720354199395
1696,1150.0081575073405
1697,1199.055083488577
1698,1459.0641181740712
1699,1075.4881621519835
1700,723.6245524903312
1701,904.803047944494
1702,1636.621428068439
1703,1295.9454730196776
1704,1947.2536885099355
1705,2270.3416782093304
1706,1642.5105667457071
1707,1946.7959052308156
1708,1926.9129375506961
1709,1766.0095074849407
1710,1538.7963731134664
1711,986.3401228147236
1712,1669.9191584997277
1713,870.5045278736915
1714,1970.6337512624875
1715,1012.5594217737844
1716,1495.7728970037208
1717,63.03039288248351
1718,672.0077934572671
1719,631.6728196234795
1720,1098.3370714655184
1721,1446.987240780774
1722,1582.7991580697546
1723,1840.9996333588294
1724,1202.4135089681695
1725,930.3571895451157
1726,1384.1526706006878
1727,883.803614918169
1728,1838.1883673851794
1729,742.5798961644286
1730,1334.391918789948
1731,2364.6908439993995
1732,2081.812330995531
1733,1693.831151021448
1734,2600.207401114354
1735,1286.4027012823517
1736,1574.3672654860613
1737,1347.6196969243415
1738,2491.2876042654816
1739,1242.99227280092
1740,651.5953928862355
1741,1209.7729578879676
1742,884.1135269799684
1743,1516.957130758171
1744,1467.4068037792408
1745,1282.5356245220223
1746,1445.5606489273086
1747,1881.293411971707
1748,887.5607690812382
1749,1281.6477162763163
1750,1150.6686957119293
1751,1455.8907322078685
1752,1721.8513846431442
1753,851.7543090733426
1754,1214.161239143259
1755,1081.6872204997007
1756,1049.114760582976
1757,2525.380156858217
1758,1047.713341045236
1759,854.2933860695858
1760,2271.27857722342
1761,2159.052619754899
1762,1276.4921885691267
1763,2516.756302093379
1764,795.211581614115
1765,1439.7546492423633
1766,1547.7944058381142
1767,1610.5704148303928
1768,1799.7771037064851
1769,1344.688427583402
1770,1635.2637253220812
1771,1146.1121582907115
1772,1062.8207004178876
1773,1133.0313984714448
1774,1150.1072656996637
1775,1052.8104560197683
1776,1341.166228637035
1777,1855.805586742981
1778,1740.7604735608115
1779,1175.1300766957393
1780,1238.359411289728
1781,1976.115345123344
1782,1209.3118054401432
1783,1144.1443351094085
1784,1098.61213050708
1785,2352.1489140179974
1786,1233.373206360875
1787,1326.5280502127393
1788,997.2491687204634
1789,1901.0193509732999
1790,1684.0637601645678
1791,2101.746164842955
1792,1169.6320285278518
1793,856.814389919045
1794,742.3896205844762
1795,1473.3447191346495
1796,1565.3145762520207
1797,1801.5753158994096
1798,2036.5721691358408
1799,1424.3413225277386
1800,1445.3232549425686
1801,2217.9209368078796
1802,1069.8846381448664
1803,1885.7993802456253
1804,1785.6218340158832
1805,1733.989702893916
1806,1159.1003409119376
1807,1086.2632568745976
1808,1530.3046550799932
1809,464.28466452163343
1810,958.1870466294408
1811,2227.672209851868
1812,839.0725771931185
1813,1186.3664241934364
1814,2392.1100353416527
1815,1185.6427649905231
1816,1207.9232922333194
1817,782.6401805645029
1818,1484.4661472333844
1819,2160.2140413559323
1820,1568.6821988910965
1821,1673.414200563717
1822,2437.5699871677525
1823,1121.2973432752212
1824,2244.396324391599
1825,986.4296667605059
1826,1053.741556336004
1827,1739.48083842931
1828,1136.445641422111
1829,986.1357812431601
1830,1856.5431260890896
1831,2331.17986486509
1832,910.3548583174055
1833,1554.6530065717727
1834,2504.174964306112
1835,792.2288435880812
1836,870.9941545797561
1837,1423.2260575037435
1838,2836.0743048242975
1839,1859.8534165230194
1840,629.7994467535717
1841,1980.29198794976
1842,1004.3409130864933
1843,1197.081669955633
1844,1239.7683687098292
1845,1792.875423801882
1846,987.0088960411557
1847,2148.1163674069767
1848,1989.0341655062418
1849,1001.5136555551632
1850,988.8971355624434
1851,2067.0488686722474
1852,666.5605765316831
1853,1159.1781428799777
1854,1822.923739637834
1855,662.340583572935
1856,1688.8918181661254
1857,1509.472127641074
1858,2139.826723493497
1859,1674.7952804504648
1860,1496.91822651239
1861,1159.8961535767742
1862,1478.0656774047598
1863,1326.882128018755
1864,1854.510536681715
1865,2029.8552267016084
1866,1073.6150588907428
1867,1393.389838793871
1868,1217.614170341148
1869,1748.9188509711782
1870,1205.2283351131755
1871,2109.5308537728133
1872,1495.9559260652663
1873,204.05536247196846
1874,1107.902325474443
1875,1234.733026195194
1876,1170.6916288691273
1877,1774.6591577584932
1878,1078.3176787704454
1879,1305.773429013341
1880,1368.813603122662
1881,1118.1402996130332
1882,1613.035886480479
1883,528.637050030911
1884,1592.5759195254743
1885,966.0151117102243
1886,1904.6302605556516
1887,486.88777612344006
1888,600.5530278513455
1889,1631.5352403636991
1890,1374.4603796762353
1891,863.5791373969433
1892,592.8157592949416
1893,1385.9884819064853
1894,1028.7601126861719
1895,1457.6888734071106
1896,1241.4500368457655
1897,1656.1717116630002
1898,1851.7558237234048
1899,1330.2068387546137
1900,1000.7420436150356
1901,876.354858577123
1902,1210.4693393101836
1903,1658.1887374333487
1904,1465.4047179075742
1905,2016.1852405845318
1906,903.3854043689585
1907,829.857227865661
1908,1842.4385112483837
1909,1889.9227919929458
1910,1267.7088307197757
1911,899.1011661141102
1912,552.369558459422
1913,1164.2698437323572
1914,2020.41131681879
1915,1313.1538605629867
1916,1023.7549948783361
1917,1404.3735649144587
1918,813.5674324606359
1919,1124.0580791118932
1920,2519.9292768400014
1921,1659.9619075418939
1922,1610.8212543418326
1923,1510.5616990919787
1924,651.5198836121903
1925,1060.2494182967216
1926,1145.3030078909144
1927,1489.1118392317642
1928,1163.727552488232
1929,1879.6104384930788
1930,1110.096826806495
1931,729.0449272004423
1932,630.8174435627037
1933,1646.9061813887477
1934,3049.6725831733115
1935,1950.2372114437007
1936,1043.1303188969887
1937,1205.0893114430557
1938,332.9206816921212
1939,2511.177135202243
1940,2140.2878697353203
1941,1141.2381477533877
1942,1002.6152681541391
1943,1317.700286501552
1944,1231.1946255055577
1945,1506.9828122194244
1946,2298.1544449933012
1947,1436.2360384960798
1948,2030.3276010722839
1949,1938.4714011170954
1950,1378.126503424841
1951,898.9408268866677
1952,1254.585465840989
1953,1056.7122631517757
1954,1265.6186021753929
1955,1019.7322439683802
1956,1573.0401379693396
1957,1237.0009229801688
1958,1822.0778655791335
1959,795.3698259903224
1960,588.5279357183248
1961,1023.4663092097495
1962,2200.617683880174
1963,1049.1115513541426
1964,955.2059844723693
1965,975.7447820237272
1966,770.167822449157
1967,2054.146017109971
1968,1360.1304544279988
1969,1807.2715284530832
1970,1772.5074698504575
1971,1002.1675094473414
1972,2416.4295997941094
1973,1303.9064659172031
1974,1309.1499796705411
1975,2139.2159076227895
1976,1212.3356416487134
1977,1868.3532870327988
1978,1528.8835769260363
1979,717.1646696115066
1980,1043.9097208807948
1981,2208.3006289832356
1982,1177.7957458064825
1983,1785.3753549801816
1984,1388.4851971870735
1985,679.1330525554323
1986,790.4077372063962
1987,1011.4401466190498
1988,2308.919870560805
1989,1191.7550536790773
1990,1211.9783729104804
1991,982.987127473352
1992,1133.9736687884104
1993,1484.8847775280065
1994,1390.012805937671
1995,1599.1571889263985
1996,729.4529693119512
1997,2076.844776007968
1998,493.3349485262861
1999,1836.7331306601036
2000,1325.7466093670732
2001,1593.9558716639149
2002,1578.622322714293
2003,2185.6300529408722
2004,2094.887951390278
2005,937.8386134503392
2006,2099.417847439102
2007,1859.2217855090698
2008,1405.4726102451864
2009,2704.484428291795
2010,2249.7005962842436
2011,910.0702654453956
2012,873.7199210678302
2013,1240.3373462469463
2014,2758.8337009158095
2015,1286.1010821820823
2016,1337.4647148986653
2017,1722.3116362993346
2018,2795.6065872987465
2019,859.649764639314
2020,977.2431773950673
2021,1620.4405017640443
2022,1238.6909003632536
2023,1604.4291369102223
2024,2029.0558341392666
2025,639.7861870540692
2026,1222.3578908395978
2027,1353.5391550393206
2028,926.5685829319164
2029,1423.209328304297
2030,2144.6702939392208
2031,1094.1768337159901
2032,1187.9340815631542
2033,1658.6614317059086
2034,1400.1104160381342
2035,728.4747401705671
2036,2067.748348254649
2037,2051.5185719693577
2038,1242.460278471518
2039,1798.4888516269004
2040,957.8786191155913
2041,1356.5654447063048
2042,820.7437970047927
2043,856.8774747126397
2044,1323.1719631371452
2045,934.9144390651304
2046,1455.1538791200549
2047,1517.6785637326789
2048,1182.4228354521524
2049,949.7670804473573
2050,2447.6637732491986
2051,2101.455515471948
2052,825.576014932061
2053,614.7793667576607
2054,1986.3509613607198
2055,658.9280553556471
2056,1018.0896764745186
2057,1271.8317491605249
2058,2355.1853694290967
2059,2026.9249146481213
2060,1155.7453821289891
2061,2136.843953226214
2062,2146.8922403970246
2063,1919.6848421724087
2064,571.8543064002887
2065,1156.6557648260807
2066,1117.3568519405856
2067,2249.5973925593403
2068,1681.084615951252
2069,670.0824464527756
2070,2210.049627191739
2071,1136.9498367959684
2072,1033.0668895676943
2073,991.9796797678325
2074,1331.0769808748416
2075,1467.0974270455556
2076,496.3870667941251
2077,1024.3889152138695
2078,866.7581374099294
2079,998.8087893661364
2080,1785.038629118029
2081,846.8246537111514
2082,1128.6678559769819
2083,969.3031036159776
2084,1287.7709401047828
2085,2046.8822194368765
2086,1789.6277812777512
2087,823.4227032937777
2088,1604.810735772362
2089,2531.5693221632423
2090,1219.543099219714
2091,2240.624709339014
2092,1398.2012882939778
2093,1644.157090988069
2094,891.527584506498
2095,426.0125194967036
2096,1693.7323704332323
2097,1780.1582080598414
2098,2214.8314744537593
2099,1520.6439225761553
2100,2207.870017014922
2101,1127.603236983774
2102,1377.5668195113637
2103,1588.9549898084433
2104,1477.83939294167
2105,1248.9758134455826
2106,1743.0899329511856
2107,1142.1067006947756
2108,1630.4304576486693
2109,1195.4914798596806
2110,1378.624402699224
2111,838.2855314858582
2112,1730.747448232936
2113,1122.7369418414116
2114,1116.991735742869
2115,706.0658549132604
2116,2245.089541726813
2117,1536.8096875580572
2118,1585.3300284223862
2119,828.0196502961876
2120,2004.476483927948
2121,917.1641402993733
2122,2439.6272658178596
2123,1107.6212012077576
2124,1444.0594205963575
2125,1276.7708134584877
2126,739.790576588851
2127,983.2734681331351
2128,887.2064289786549
2129,1097.6448052030023
2130,720.1967409182193
2131,1372.922871544748
2132,2211.958734256479
2133,1651.909563985113
2134,1171.788226604821
2135,2067.3666303047503
2136,1604.8487756500117
2137,1030.4057786232252
2138,1611.6438914929781
2139,2646.135141820282
2140,1233.5163351294934
2141,762.0895886679552
2142,2013.3021035969716
2143,547.2431936498854
2144,2252.361203057463
2145,893.0336905190278
2146,1549.1573528667598
2147,1593.328686194141
2148,2035.3562192798481
2149,2080.6419125902403
2150,1251.3308643520584
2151,2690.7118943231026
2152,880.0455756772727
2153,1823.2948202155958
2154,1725.5246643833214
2155,651.0398813880762
2156,1286.3797534692355
2157,900.6196371438041
2158,2618.3951174249396
2159,1807.76369114037
2160,2052.053507653496
2161,1778.8523295586542
2162,865.5087891490989
2163,900.7557982797904
2164,499.25069769354354
2165,1508.1342008128745
2166,1871.6363708490753
2167,746.270570574446
2168,1368.073261596627
2169,1679.021530403536
2170,865.1151291363672
2171,1117.7759199833974
2172,1649.7752968488342
2173,1086.7408856934974
2174,1968.5466025409678
2175,1412.6658246742118
2176,2398.0930438796986
2177,1743.120143971921
2178,1095.706149809047
2179,886.3248904446764
2180,993.9004501336053
2181,858.6493831333087
2182,1552.124667064343
2183,698.2907663832028
2184,1864.9792441557386
2185,2582.662713377854
2186,2073.115290167061
2187,860.9907529876596
2188,2237.0775103657734
2189,810.2345723224855
2190,1547.9069411110474
2191,570.6490005527247
2192,566.2962536711611
2193,1789.115195301748
2194,1413.3979519048803
2195,1044.3999341353365
2196,2084.454915339359
2197,1086.192986750255
2198,1158.3986484930238
2199,1029.178010023914
2200,1615.6548138170026
2201,633.3611178620772
2202,2097.379544424141
2203,737.9177890021755
2204,1572.1450480683216
2205,959.292440753171
2206,1170.227854433022
2207,1303.6480249510678
2208,766.2075840734143
2209,2140.5074416344373
2210,1818.9337513509827
2211,1381.122354995271
2212,1554.9135100662536
2213,1216.838345897565
2214,2007.5429752749817
2215,1196.1529923856779
2216,2793.1776753196373
2217,1711.955437037506
2218,1617.2104127221564
2219,1073.668238209797
2220,2103.090867433669
2221,2360.5163950855185
2222,1046.584856116107
2223,2158.8917539278073
2224,1396.166641458468
2225,1119.2779873810325
2226,777.5209035093728
2227,1362.1832996407336
2228,813.5793471856418
2229,589.5777317355809
2230,1218.5431550548105
2231,1466.7356742040588
2232,2217.543878875283
2233,1853.816724058539
2234,2859.3666082663485
2235,1086.7068009965974
2236,649.5347492551953
2237,614.3547497957832
2238,914.5721271545208
2239,1313.687239631272
2240,1435.088175722787
2241,1546.8675939682794
2242,409.33703065809004
2243,2348.1830432042148
2244,1321.418896674281
2245,1558.9424953220014
2246,2057.5943294916888
2247,1318.818514846797
2248,1584.7440301074353
2249,1198.4057725579821
2250,2260.2323113086513
2251,1219.5157429319117
2252,841.0228800929804
2253,1842.6352152818235
2254,1460.1464722353198
2255,677.5365644994833
2256,744.3618453333961
2257,1503.131691153178
2258,544.1692709111554
2259,1666.3266595418245
2260,456.3437882655214
2261,1677.7857373184552
2262,1723.4166014782568
2263,908.8724356614755
2264,1346.9729515064548
2265,1119.7504000910271
2266,1533.4124069979862
2267,1329.895265454262
2268,1958.397268407222
2269,1291.2662833900288
2270,1162.1919546585448
2271,2305.7748806513637
2272,2037.4787594765019
2273,1020.5134585882398
2274,2828.1750370037253
2275,1062.6967723592036
2276,888.9302730356467
2277,1419.2318284616847
2278,1998.0189468565786
2279,2592.124476524743
2280,1561.4881393948792
2281,1640.0357355090741
2282,2339.295092168307
2283,2871.4114947837074
2284,1964.944212204279
2285,1130.96209478312
2286,1058.570194232896
2287,898.6475408614419
2288,1646.5074308567628
2289,1675.4484300377574
2290,1362.2041380205505
2291,1533.8768451075662
2292,558.8305832053604
2293,2126.092227217614
2294,1122.3447398361886
2295,1415.697730397177
2296,2858.1739625313603
2297,1807.5930119887491
2298,1155.0971920935806
2299,1135.6175841231452
2300,1753.0564945822573
2301,1819.4792768510088
2302,1001.3122334457306
2303,503.55970050011047
2304,1152.3742133256492
2305,1257.9331919364738
2306,1183.3570531335424
2307,1193.5470030697916
2308,1347.4330830503804
2309,902.2019850713292
2310,696.4301835292174
2311,1517.0089392605569
2312,990.6913679298917
2313,1142.550879538274
2314,1524.9293185501945
2315,1265.6379723824182
2316,2778.2833506207667
2317,1492.141717822564
2318,791.3870188111625
2319,1197.1187092457744
2320,1162.2200646373324
2321,698.1163933312038
2322,1251.6952281519484
2323,653.2913740223776
2324,1536.0981223311494
2325,1226.9463719102362
2326,939.8724758127895
2327,1656.7504513417452
2328,1667.0703517595603
2329,1524.9141480839955
2330,1300.9502459968603
2331,1134.348791179299
2332,902.1813045499637
2333,1034.921948250761
2334,2123.0875477296086
2335,1636.7494161072327
2336,1302.0518654893367
2337,672.7425633250389
2338,1292.519078669383
2339,959.1350907697837
2340,1609.3086690001294
2341,899.0771878230182
2342,1422.8078233691353
2343,2269.332228595592
2344,1688.57485154885
2345,1086.973409989245
2346,1265.4055401517858
2347,1572.796430289062
2348,860.6344328685487
2349,2448.0072788691186
2350,1661.4871034160171
2351,545.6234096968756
2352,1862.6140385395001
2353,1865.3060504877133
2354,1417.6624846188442
2355,1419.2821388037416
2356,2281.1219603270697
2357,1947.4151154705262
2358,721.6876460525433
2359,1163.1339102524475
2360,1210.27757249789
2361,1553.9273349389741
2362,1123.7591896959793
2363,1617.5321690789092
2364,796.6840145808552
2365,1350.1058402961226
2366,1161.1701008367106
2367,1200.4253397796515
2368,714.2463618189339
2369,1492.8713013835704
2370,1211.5272960720945
2371,2253.23178212434
2372,980.2574063378745
2373,971.4752040810716
2374,1939.0801461333615
2375,1554.6162170612997
2376,1423.7804544496983
2377,997.5729493304623
2378,1791.6772559620615
2379,1339.564504324467
2380,823.5403872687237
2381,486.0874078266122
2382,1642.397353751783
2383,661.0309410997759
2384,1559.5324117588984
2385,1599.2125026094698
2386,1066.050423274237
2387,777.6277734400913
2388,1515.190137354914
2389,664.6667152452668
2390,1511.6701983528008
2391,1547.2063874246116
2392,859.9261740566561
2393,1905.801540382694
2394,1922.868251317758
2395,1236.0827613295387
2396,1182.199738913887
2397,651.8888359757668
2398,1132.7420464652619
2399,2034.5192055275295
2400,865.0245852586241
2401,1436.8374365057496
2402,1500.6703400923623
2403,1261.4875327776854
2404,1262.0188289117232
2405,1341.9046784558227
2406,1006.8857169013539
2407,1625.4195220109589
2408,2030.2083175836215
2409,838.9951373335131
2410,2047.6435719585415
2411,1835.3971459435002
2412,740.8344152942403
2413,2346.608996531602
2414,1954.0938907674224
2415,1505.4115511239477
2416,828.8842857732395
2417,1309.516766720542
2418,842.3590856777596
2419,1419.5190838555318
2420,903.1484830908911
2421,1094.6849727130666
2422,766.0319492112636
2423,2624.5021802690208
2424,665.9322227898357
2425,1342.044737844213
2426,1688.7481027493247
2427,2521.5551667325954
2428,1401.9614871342228
2429,913.8476346510745
2430,2068.5037230440817
2431,1860.8811744000568
2432,886.3706200022561
2433,1289.1193422707424
2434,1336.9164591850679
2435,2081.2108296767337
2436,671.1622909208348
2437,1970.1504487484635
2438,2066.14393276807
2439,885.3169147048771
2440,1440.2053772313836
2441,1554.9235372777787
2442,1431.6957501586878
2443,661.3649228130129
2444,1016.1840774086223
2445,1599.9916161572396
2446,1754.5524629217373
2447,1443.4291319023068
2448,904.6060530737631
2449,664.9067044906933
2450,1213.6594500440638
2451,1030.4051772631356
2452,847.2302884785277
2453,2413.455396548694
2454,1452.6212810438751
2455,1955.416664297545
2456,1045.4664288005001
2457,1733.9274202061824
2458,962.0551385819313
2459,2175.5342910047193
2460,1123.6198856071362
2461,838.6910547571041
2462,760.9660229826374
2463,1691.967062241727
2464,1516.9567634258647
2465,1195.0616625891432
2466,1264.6728295748776
2467,2412.7012828905476
2468,1884.1661008285566
2469,1513.717356088613
2470,2732.438460996904
2471,471.9375583868025
2472,869.035802093116
2473,1384.4732984322018
2474,1376.151781194343
2475,1973.4428963467267
2476,1182.243447848874
2477,151.4891272962102
2478,1920.1387372402328
2479,881.3941505448236
2480,72.0228368226276
2481,1710.6515742500978
2482,1337.7990224377068
2483,1005.7613217116432
2484,775.1505276958802
2485,1477.1366656110588
2486,949.0514435155915
2487,1932.2562825307036
2488,1140.3856006803321
2489,902.4985672526458
2490,1884.0071158993478
2491,1396.4410242827475
2492,1503.5082799181214
2493,1497.8411880897672
2494,2169.389549644635
2495,584.475464356501
2496,1448.1834927341365
2497,1542.4607733862772
2498,1782.9398023914664
2499,1837.2587431806232
2500,1723.9624117835162
2501,1314.9513668967616
2502,1288.1938419297078
2503,1496.0206335519588
2504,1829.5488674388876
2505,1541.4864957636296
2506,1647.7194913144615
